Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/CDT08 - CDT09/Page_/input_Complemento_complementoCadastro (1)""), ""com"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:02:42,2023-11-29 12:02:43,"0,870s",PASSED
"setText(findTestObject(""Object Repository/CDT08 - CDT09/Page_/input_Bairro_bairroCadastro (1)""), ""bairro"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:02:43,2023-11-29 12:02:44,"0,944s",PASSED
"setText(findTestObject(""Object Repository/CDT08 - CDT09/Page_/input_Cidade_cidadeCadastro (1)""), ""Minas Gerais"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:02:44,2023-11-29 12:02:45,"0,908s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/CDT08 - CDT09/Page_/select_ALAPAMBACEDFESGOMAMTMSMGPAPBPRPEPIRR_4d941d (1)""), ""AL"", true, CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:02:45,2023-11-29 12:02:46,"1,826s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/CDT08 - CDT09/Page_/select_ALAPAMBACEDFESGOMAMTMSMGPAPBPRPEPIRR_4d941d (1)""), ""MG"", true, CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:02:46,2023-11-29 12:02:49,"2,266s",PASSED
"setText(findTestObject(""Object Repository/CDT08 - CDT09/Page_/input_Telefone_dddTelCadastro (1)""), ""00"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:02:49,2023-11-29 12:02:49,"0,854s",PASSED
"setText(findTestObject(""Object Repository/CDT08 - CDT09/Page_/input_Telefone_telCadastro (1)""), ""22222222"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:02:49,2023-11-29 12:02:50,"0,881s",PASSED
"setText(findTestObject(""Object Repository/CDT08 - CDT09/Page_/input_Horrio de Funcionamento_horaInicio (1)""), ""12:00:00"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:02:50,2023-11-29 12:02:51,"0,938s",PASSED
"setText(findTestObject(""Object Repository/CDT08 - CDT09/Page_/input_Horrio de Funcionamento_horaFim (1)""), ""22:00:00"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:02:51,2023-11-29 12:02:52,"0,918s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/CDT08 - CDT09/Page_/select_SegundaTeraQuartaQuintaSextaSbadoDomingo (1)""), ""1"", true, CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:02:52,2023-11-29 12:02:53,"1,229s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/CDT08 - CDT09/Page_/select_SegundaTeraQuartaQuintaSextaSbadoDomingo (1)""), ""2"", true, CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:02:53,2023-11-29 12:02:55,"1,441s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/CDT08 - CDT09/Page_/select_SegundaTeraQuartaQuintaSextaSbadoDomingo_1""), ""7"", true, CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:02:55,2023-11-29 12:02:56,"1,268s",PASSED
"click(findTestObject(""Object Repository/CDT08 - CDT09/Page_/input_submit (1)""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:02:56,2023-11-29 12:02:59,"2,947s",PASSED
"click(findTestObject(""Object Repository/CDT08 - CDT09/Page_/a_Gerenciar""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:02:59,2023-11-29 12:03:00,"0,814s",PASSED
"click(findTestObject(""Object Repository/CDT08 - CDT09/Page_/a_Gerenciar Restaurantes""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:03:00,2023-11-29 12:03:01,"0,635s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/CDT08 - CDT09/Page_/td_novo""), 0, CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:03:01,2023-11-29 12:03:32,"31,959s",FAILED
closeBrowser(CONTINUE_ON_FAILURE),Chrome 119.0.0.0,,,2023-11-29 12:03:32,2023-11-29 12:03:33,"0,966s",PASSED
,,,,,,,
Test Cases/CDT10 - RF07 - cadastrar Categorias de pratos,Chrome 119.0.0.0,,,2023-11-29 12:03:33,2023-11-29 12:03:51,"17,450s",PASSED
"openBrowser("""", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:03:34,2023-11-29 12:03:37,"3,217s",PASSED
"navigateToUrl(""http://localhost/pizzaWeb2.0/site/index.php"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:03:37,2023-11-29 12:03:42,"4,585s",PASSED
"click(findTestObject(""Object Repository/CDT10/Page_PizzaWeb/a_Entrar""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:03:42,2023-11-29 12:03:43,"0,793s",PASSED
"callTestCase(findTestCase(""CDT02 - login simple""), [""usuario"":""admin"", ""senha"":""admin""], CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:03:43,2023-11-29 12:03:46,"3,144s",PASSED
"click(findTestObject(""Object Repository/CDT10/Page_PizzaWeb/a_Gerenciar""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:03:46,2023-11-29 12:03:47,"0,766s",PASSED
"click(findTestObject(""Object Repository/CDT10/Page_/a_Cadastro de Categorias de Pratos""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:03:47,2023-11-29 12:03:47,"0,719s",PASSED
"setText(findTestObject(""Object Repository/CDT10/Page_/input_Nome da Categoria_nomeCategoria""), ""Massas"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:03:47,2023-11-29 12:03:48,"0,968s",PASSED
"click(findTestObject(""Object Repository/CDT10/Page_/input_submit""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:03:48,2023-11-29 12:03:49,"0,644s",PASSED
"verifyElementText(findTestObject(""Object Repository/CDT10/Page_/div_Cadastrado com Sucesso""), ""Cadastrado com Sucesso!"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:03:49,2023-11-29 12:03:50,"0,566s",PASSED
"click(findTestObject(""Object Repository/CDT10/Page_/button_OK""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:03:50,2023-11-29 12:03:50,"0,572s",PASSED
closeBrowser(CONTINUE_ON_FAILURE),Chrome 119.0.0.0,,,2023-11-29 12:03:50,2023-11-29 12:03:51,"0,732s",PASSED
,,,,,,,
Test Cases/CDT11 - RF09 - Cadastrar cardápio,Chrome 119.0.0.0,,,2023-11-29 12:03:51,2023-11-29 12:04:15,"23,978s",PASSED
"openBrowser("""", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:03:52,2023-11-29 12:03:53,"1,937s",PASSED
"navigateToUrl(""http://localhost/pizzaWeb2.0/site/index.php"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:03:53,2023-11-29 12:03:57,"3,712s",PASSED
"click(findTestObject(""CDT11/Page_PizzaWeb/a_Entrar""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:03:57,2023-11-29 12:03:58,"0,764s",PASSED
"callTestCase(findTestCase(""CDT02 - login simple""), [""usuario"":""admin"", ""senha"":""admin""], CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:03:58,2023-11-29 12:04:01,"2,551s",PASSED
"click(findTestObject(""Object Repository/CDT11/Page_PizzaWeb/a_Gerenciar""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:01,2023-11-29 12:04:01,"0,657s",PASSED
"click(findTestObject(""Object Repository/CDT11/Page_/a_Cadastro de Cardpios""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:01,2023-11-29 12:04:02,"0,723s",PASSED
"setText(findTestObject(""Object Repository/CDT11/Page_/input_Nmero de pratos_numeroDePratos""), ""1"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:02,2023-11-29 12:04:03,"0,939s",PASSED
"click(findTestObject(""Object Repository/CDT11/Page_/input_submit""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:03,2023-11-29 12:04:03,"0,636s",PASSED
"setText(findTestObject(""Object Repository/CDT11/Page_/input_Nome do prato_nomePrato0""), ""Especial"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:03,2023-11-29 12:04:04,"0,881s",PASSED
"setText(findTestObject(""CDT11/Page_/input_Descricao do prato_descricaoPrato0""), ""Massa e queijo"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:04,2023-11-29 12:04:05,"0,850s",PASSED
"setText(findTestObject(""Object Repository/CDT11/Page_/input_Preo de cada tamanho_tamanhoPratoMenor0""), ""Pequeno"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:05,2023-11-29 12:04:06,"0,924s",PASSED
"setText(findTestObject(""Object Repository/CDT11/Page_/input_R_tamanhoPratoMedio0""), ""Média"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:06,2023-11-29 12:04:07,"0,870s",PASSED
"setText(findTestObject(""Object Repository/CDT11/Page_/input_R_tamanhoPratoMaior0""), ""Grande"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:07,2023-11-29 12:04:08,"0,809s",PASSED
"setText(findTestObject(""Object Repository/CDT11/Page_/input_R_precoPratoMenor0""), ""12,00"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:08,2023-11-29 12:04:09,"0,821s",PASSED
"setText(findTestObject(""Object Repository/CDT11/Page_/input_R_precoPratoMedio0""), ""22,00"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:09,2023-11-29 12:04:10,"0,917s",PASSED
"setText(findTestObject(""Object Repository/CDT11/Page_/input_R_precoPratoMaior0""), ""32,00"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:10,2023-11-29 12:04:10,"0,826s",PASSED
"click(findTestObject(""CDT11/Page_/input_submit2""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:10,2023-11-29 12:04:11,"0,591s",PASSED
"verifyElementText(findTestObject(""Object Repository/CDT11/Page_/div_Pratos criados com sucesso""), ""Pratos criados com sucesso!"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:11,2023-11-29 12:04:11,"0,523s",PASSED
"click(findTestObject(""Object Repository/CDT11/Page_/button_OK""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:11,2023-11-29 12:04:12,"0,570s",PASSED
"setText(findTestObject(""Object Repository/CDT11/Page_/input_Nmero de pratos_numeroDePratos""), ""-1"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:12,2023-11-29 12:04:13,"0,990s",PASSED
"click(findTestObject(""Object Repository/CDT11/Page_/input_submit""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:13,2023-11-29 12:04:14,"0,586s",PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/CDT11/Page_/input_Nome do prato_nomePrato0""), 0, CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:14,2023-11-29 12:04:14,"0,474s",PASSED
closeBrowser(CONTINUE_ON_FAILURE),Chrome 119.0.0.0,,,2023-11-29 12:04:14,2023-11-29 12:04:15,"0,812s",PASSED
,,,,,,,
Test Cases/CDT12 - RF11 - Cadastrar pizza de dois sabores,Chrome 119.0.0.0,,,2023-11-29 12:04:15,2023-11-29 12:04:38,"22,662s",PASSED
"openBrowser("""", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:16,2023-11-29 12:04:17,"1,498s",PASSED
"navigateToUrl(""http://localhost/pizzaWeb2.0/site/"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:17,2023-11-29 12:04:19,"2,186s",PASSED
"click(findTestObject(""Object Repository/CDT12 - CDT13/Page_PizzaWeb/a_Entrar""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:19,2023-11-29 12:04:20,"1,107s",PASSED
"callTestCase(findTestCase(""CDT02 - login simple""), [""usuario"":""admin"", ""senha"":""admin""], CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:20,2023-11-29 12:04:23,"2,731s",PASSED
"click(findTestObject(""Object Repository/CDT12 - CDT13/Page_PizzaWeb/a_Gerenciar""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:23,2023-11-29 12:04:24,"0,711s",PASSED
"click(findTestObject(""Object Repository/CDT12 - CDT13/Page_/a_Cadastro de pizzas com dois sabores""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:24,2023-11-29 12:04:26,"1,705s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/CDT12 - CDT13/Page_/select_Papillon                 California _9c9891""), ""2"", true, CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:26,2023-11-29 12:04:27,"1,587s",PASSED
"click(findTestObject(""Object Repository/CDT12 - CDT13/Page_/input_avancar""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:27,2023-11-29 12:04:28,"0,940s",PASSED
"click(findTestObject(""Object Repository/CDT12 - CDT13/Page_/input_Mdia_tamanhos""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:28,2023-11-29 12:04:29,"0,541s",PASSED
"click(findTestObject(""Object Repository/CDT12 - CDT13/Page_/input_Mdia_tamanhos_1""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:29,2023-11-29 12:04:29,"0,519s",PASSED
"click(findTestObject(""CDT12 - CDT13/Page_/input_criarpizzadedoissabores""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:29,2023-11-29 12:04:30,"0,685s",PASSED
"navigateToUrl(""http://localhost/pizzaWeb2.0/site/index.php"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:30,2023-11-29 12:04:30,"0,258s",PASSED
"click(findTestObject(""Object Repository/CDT12 - CDT13/Page_PizzaWeb/a_California""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:30,2023-11-29 12:04:31,"0,828s",PASSED
"click(findTestObject(""Object Repository/CDT12 - CDT13/Page_PizzaWeb/a_Montar pizza com dois sabores""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:31,2023-11-29 12:04:32,"0,965s",PASSED
"click(findTestObject(""Object Repository/CDT12 - CDT13/Page_/input_avancar""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:32,2023-11-29 12:04:32,"0,537s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/CDT12 - CDT13/Page_/select_Calabresa                   Mussarel_f2632c""), ""34"", true, CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:32,2023-11-29 12:04:34,"1,361s",PASSED
"click(findTestObject(""Object Repository/CDT12 - CDT13/Page_/input_avancar""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:34,2023-11-29 12:04:34,"0,515s",PASSED
"click(findTestObject(""Object Repository/CDT12 - CDT13/Page_/input_avancar""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:34,2023-11-29 12:04:35,"0,606s",PASSED
"click(findTestObject(""CDT12 - CDT13/Page_/input_adicionarpedido""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:35,2023-11-29 12:04:36,"1,084s",PASSED
"verifyElementText(findTestObject(""Object Repository/CDT12 - CDT13/Page_PizzaWeb/td_12 Chocolate, 12 Mussarela  Mdia""), ""1/2 Chocolate, 1/2 Calabresa / Média"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:36,2023-11-29 12:04:37,"0,569s",PASSED
"verifyElementText(findTestObject(""Object Repository/CDT12 - CDT13/Page_PizzaWeb/td_R 15,00""), ""R$ 15,00"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:37,2023-11-29 12:04:37,"0,419s",PASSED
closeBrowser(CONTINUE_ON_FAILURE),Chrome 119.0.0.0,,,2023-11-29 12:04:37,2023-11-29 12:04:38,"0,740s",PASSED
,,,,,,,
Test Cases/CDT13 - RF11 - Deletar pizza de dois sabores,Chrome 119.0.0.0,,,2023-11-29 12:04:38,2023-11-29 12:05:27,"49,013s",FAILED
"openBrowser("""", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:38,2023-11-29 12:04:40,"1,555s",PASSED
"navigateToUrl(""http://localhost/pizzaWeb2.0/site/"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:40,2023-11-29 12:04:42,"2,311s",PASSED
"click(findTestObject(""Object Repository/CDT12 - CDT13/Page_PizzaWeb/a_Entrar""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:42,2023-11-29 12:04:43,"0,662s",PASSED
"callTestCase(findTestCase(""CDT02 - login simple""), [""usuario"":""admin"", ""senha"":""admin""], CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:43,2023-11-29 12:04:46,"2,843s",PASSED
"click(findTestObject(""Object Repository/CDT12 - CDT13/Page_PizzaWeb/a_Gerenciar""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:46,2023-11-29 12:04:47,"0,859s",PASSED
"click(findTestObject(""Object Repository/CDT12 - CDT13/Page_/a_Cadastro de pizzas com dois sabores""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:47,2023-11-29 12:04:48,"1,170s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/CDT12 - CDT13/Page_/select_Papillon                 California _9c9891""), ""2"", true, CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:48,2023-11-29 12:04:49,"1,541s",PASSED
"click(findTestObject(""Object Repository/CDT12 - CDT13/Page_/input_adicionarpedido""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:49,2023-11-29 12:04:50,"0,607s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/CDT12 - CDT13/Page_/td_Chocolate""), 0, CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:50,2023-11-29 12:04:50,"0,466s",PASSED
"chocolate = getAttribute(findTestObject(""Object Repository/CDT12 - CDT13/Page_/td_Chocolate""), ""value"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:50,2023-11-29 12:04:51,"0,467s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/CDT12 - CDT13/Page_/td_Calabresa""), 0, CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:51,2023-11-29 12:04:51,"0,429s",PASSED
"calabresa = getAttribute(findTestObject(""Object Repository/CDT12 - CDT13/Page_/td_Calabresa""), ""value"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:51,2023-11-29 12:04:52,"0,441s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/CDT12 - CDT13/Page_/td_Mdia""), 0, CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:52,2023-11-29 12:04:52,"0,421s",PASSED
"tamanho = getAttribute(findTestObject(""Object Repository/CDT12 - CDT13/Page_/td_Mdia""), ""value"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:52,2023-11-29 12:04:53,"0,397s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/CDT12 - CDT13/Page_/td_R 15""), 0, CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:53,2023-11-29 12:04:53,"0,387s",PASSED
"reais = getAttribute(findTestObject(""Object Repository/CDT12 - CDT13/Page_/td_R 15""), ""value"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:53,2023-11-29 12:04:53,"0,458s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/CDT12 - CDT13/Page_/td_Deletar""), 0, CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:53,2023-11-29 12:04:54,"0,469s",PASSED
"click(findTestObject(""Object Repository/CDT12 - CDT13/Page_/a_Deletar""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:04:54,2023-11-29 12:04:55,"0,674s",PASSED
"if (chocolate != getAttribute(findTestObject(""Object Repository/CDT12 - CDT13/Page_/td_Chocolate""), ""value"") && calabresa != getAttribute(findTestObject(""Object Repository/CDT12 - CDT13/Page_/td_Calabresa""), ""value"") && tamanho != getAttribute(findTestObject(""Object Repository/CDT12 - CDT13/Page_/td_Mdia""), ""value"") && reais != getAttribute(findTestObject(""Object Repository/CDT12 - CDT13/Page_/td_R 15""), ""value""))",Chrome 119.0.0.0,,,2023-11-29 12:04:55,2023-11-29 12:04:55,"0,521s",PASSED
else,Chrome 119.0.0.0,,,2023-11-29 12:04:55,2023-11-29 12:05:26,"30,878s",FAILED
closeBrowser(CONTINUE_ON_FAILURE),Chrome 119.0.0.0,,,2023-11-29 12:05:26,2023-11-29 12:05:27,"0,799s",PASSED
,,,,,,,
Test Cases/CDT14 - RF15 - Alterar dados do restaurante com um dos campos obrigatorios vazios,Chrome 119.0.0.0,,,2023-11-29 12:05:27,2023-11-29 12:05:41,"13,928s",ERROR
"openBrowser("""", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:27,2023-11-29 12:05:29,"1,712s",PASSED
"navigateToUrl(""http://localhost/pizzaWeb2.0/site/"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:29,2023-11-29 12:05:32,"2,701s",PASSED
"click(findTestObject(""Object Repository/CDT14 - CDT15/Page_PizzaWeb/a_Entrar""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:32,2023-11-29 12:05:33,"0,966s",PASSED
"callTestCase(findTestCase(""CDT02 - login simple""), [""usuario"":""admin"", ""senha"":""admin""], CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:33,2023-11-29 12:05:35,"2,442s",PASSED
"click(findTestObject(""Object Repository/CDT14 - CDT15/Page_PizzaWeb/a_Gerenciar""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:35,2023-11-29 12:05:36,"0,689s",PASSED
"navigateToUrl(""http://localhost/pizzaWeb2.0/site/administrador.php"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:36,2023-11-29 12:05:36,"0,099s",PASSED
"click(findTestObject(""Object Repository/CDT14 - CDT15/Page_/a_Gerenciar Restaurantes""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:36,2023-11-29 12:05:37,"0,696s",PASSED
"click(findTestObject(""Object Repository/CDT14 - CDT15/Page_/input_editar""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:37,2023-11-29 12:05:38,"1,029s",PASSED
"setText(findTestObject(""Object Repository/CDT14 - CDT15/Page_/input_cidade""), """", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:38,2023-11-29 12:05:38,"0,851s",PASSED
"click(findTestObject(""CDT14 - CDT15/Page_/input_confirmarcadastro""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:38,2023-11-29 12:05:40,"1,745s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/CDT14 - CDT15/Page_/div_Dados alterados com sucesso""), 1, ""falha ocorrida devido a aplicação não aceitar campos obrigatorios vazios"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:40,2023-11-29 12:05:41,"0,430s",ERROR
,,,,,,,
Test Cases/CDT15 - RF15 - Alterar dados do restaurante com todos os campos obrigatorios preenchidos,Chrome 119.0.0.0,,,2023-11-29 12:05:41,2023-11-29 12:05:55,"13,974s",PASSED
"openBrowser("""", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:41,2023-11-29 12:05:44,"2,441s",PASSED
"navigateToUrl(""http://localhost/pizzaWeb2.0/site/"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:44,2023-11-29 12:05:45,"1,204s",PASSED
"click(findTestObject(""Object Repository/CDT14 - CDT15/Page_PizzaWeb/a_Entrar""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:45,2023-11-29 12:05:46,"0,813s",PASSED
"callTestCase(findTestCase(""CDT02 - login simple""), [""usuario"":""admin"", ""senha"":""admin""], CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:46,2023-11-29 12:05:48,"2,711s",PASSED
"click(findTestObject(""Object Repository/CDT14 - CDT15/Page_PizzaWeb/a_Gerenciar""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:48,2023-11-29 12:05:49,"0,600s",PASSED
"navigateToUrl(""http://localhost/pizzaWeb2.0/site/administrador.php"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:49,2023-11-29 12:05:49,"0,093s",PASSED
"click(findTestObject(""Object Repository/CDT14 - CDT15/Page_/a_Gerenciar Restaurantes""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:49,2023-11-29 12:05:50,"0,777s",PASSED
"click(findTestObject(""Object Repository/CDT14 - CDT15/Page_/input_editar""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:50,2023-11-29 12:05:51,"0,699s",PASSED
"setText(findTestObject(""Object Repository/CDT14 - CDT15/Page_/input_cidade""), ""Nova Friburgo"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:51,2023-11-29 12:05:52,"0,984s",PASSED
"click(findTestObject(""CDT14 - CDT15/Page_/input_confirmarcadastro""), CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:52,2023-11-29 12:05:52,"0,587s",PASSED
"verifyElementText(findTestObject(""Object Repository/CDT14 - CDT15/Page_/div_Dados alterados com sucesso""), ""Dados alterados com sucesso!"", CONTINUE_ON_FAILURE)",Chrome 119.0.0.0,,,2023-11-29 12:05:52,2023-11-29 12:05:53,"0,547s",PASSED
